"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.958503917E0,-2.310546444E1,-3.925910051E0,-1.148207564E1,2.609814778E1
2.968513917E0,-2.215873006E1,-4.814373712E0,-1.196952409E1,2.564092469E1
2.978524917E0,-2.073719709E1,-6.226219307E0,-1.181464421E1,2.466542049E1
2.988534917E0,-2.004349512E1,-7.270519159E0,-1.226262396E1,2.459622109E1
2.998544917E0,-2.025590107E1,-7.052331476E0,-1.341457105E1,2.529797668E1
3.008555917E0,-2.064834748E1,-5.550754218E0,-1.419304479E1,2.566335220E1
3.018565917E0,-2.040920571E1,-3.497688044E0,-1.389888540E1,2.493889562E1
3.028575917E0,-1.905346094E1,-1.842735102E0,-1.205662421E1,2.262282550E1
3.038586917E0,-1.727237917E1,-5.916025686E-1,-9.068728591E0,1.951734905E1
3.048596917E0,-1.459940990E1,9.574727923E-2,-5.518772871E0,1.560797203E1
3.058606917E0,-1.110160784E1,-8.582250774E-3,-2.086410506E0,1.129596738E1
3.068617917E0,-6.909300395E0,-6.476675726E-1,9.791206464E-1,7.008322372E0
3.078627917E0,-2.669348086E0,-1.295679400E0,3.432002470E0,4.536832073E0
3.088637917E0,1.308301638E0,-1.565157835E0,5.108388380E0,5.500636696E0
3.098648917E0,4.984236789E0,-1.702090709E0,6.111149611E0,8.067581962E0
3.108658917E0,8.279569071E0,-1.694849955E0,6.488599076E0,1.065484389E1
3.118668917E0,1.092479973E1,-1.385221176E0,6.682698569E0,1.288132552E1
3.128679917E0,1.287500286E1,-9.500689747E-1,6.854693248E0,1.461694733E1
3.138689917E0,1.432276877E1,-4.270262522E-1,6.985785484E0,1.594130658E1
3.148699917E0,1.520950371E1,5.935749806E-2,7.521781032E0,1.696790253E1
3.158710917E0,1.566266526E1,6.561496899E-1,8.398658727E0,1.778446186E1
3.168720917E0,1.568740132E1,1.419308396E0,8.963382815E0,1.812322344E1
3.178730917E0,1.512959683E1,2.250141900E0,9.369454401E0,1.793751695E1
3.188741917E0,1.408774111E1,2.683580793E0,9.841511815E0,1.739314262E1
